rating,review,date
2,I can not add a Lidl store in another country.,2023-07-06
5,Very good,2022-02-24
1,"Updated app is rubbish, keeps closing totally unworkable.",2022-09-26
5,Polite lady kerry Wellings helped pack all my shopping as I am disabled x,2022-02-18
5,Easy to use & useful loyalty rewards.,2022-01-28
1,"You support the killing of children so F Liddle, we don't need you",2023-12-22
5,Very good,2021-11-18
2,"Experience on the 27th of June I spent €103.50 and I forgot to scan after I finished my payment and I told the lady I forgot the scan.she said sorry its late.I think you should Improve on your app ,so that if you forget to scan you can go back and scan. Why giving free items that are bot in the shop.",2022-07-01
5,Lidl is a fantastic place to shop great place to get bargains great value for your money and the staff are very friendly and friendly they make s you welcome keep up the great work thank you,2022-04-06
3,When Lidl refused to check Gestapo Passport at the entrance in Lidl-Lithuania I almost love and respect Lidl again.,2021-12-17
5,I'm not an up to date user of new technology but just about get by . The more I use the Lidl Plus app the more I like it...,2022-05-02
2,Clumsy in that it takes too long to load. A card would be easier.,2023-01-18
1,"I have been attempting to register for months. Constantly, I'm told there is a delay because of high volume, and I can NEVER get my account registered.",2023-08-08
5,Good,2024-03-27
4,Easy to use update but unable to use app when buying groceries in store.,2022-05-21
5,Excellent,2021-11-03
5,Gr8 Value.,2022-08-29
3,Not begun my experience yet.,2021-11-22
5,Very good 👍 👏,2024-03-07
5,Good info...,2021-10-24
5,"Very good app, always great deals on 😊",2021-11-03
5,Quick easy shopping at a favourable price. Good value for money.,2021-12-16
5,Much better than Tesco,2022-06-19
5,Wery good for shopping and wery easy to find product,2021-12-07
5,Excellent,2022-02-24
5,Good,2022-06-29
5,They are simply the best.,2022-10-31
5,Very good and simple,2021-11-11
5,Love the savings.,2022-07-14
1,Trying to update but won't plus the message to update won't go away,2022-02-25
5,Good,2022-06-08
5,Good deals love it,2023-06-02
5,Spend £200 a month & get back £13 not bad,2022-08-19
5,Very good so fat,2022-10-02
5,Good,2024-01-18
5,I do like Lidl - it's my price range.,2023-02-06
1,Rubbish card never seems to work just tried to do the update and after 20 mins still nu updated only use app as get money off a £200 shop otherwise not worth the agro.,2021-12-03
1,the app first came out I really loved it!.. then they changed the wheel of spin where you would get money off to a scratch card where I would never use the coupons they would give me ever!.. and now well im un installing as soon as earnt my £2 used to think lidl plus was the best club card compared to for example tesco but tesco now beat them a mile off!..I think it's disgusting that you have to spend £250 just for a measly %10 off when you done shop for month anyway nice one lidl,2022-09-19
1,Why won't ot up date,2021-11-26
1,"Străbați orașul să ajungi la Lidl să faci cumpărăturile, fiind oferte active. Ajungi la casă și ți se spune că nu merge cardul Lidl Plus și totul e la preț întreg. Este bătaie de joc la adresa clienților.",2021-11-15
5,Great idea and great money save coupons,2021-10-10
3,The offers are nearly always gone.,2022-06-18
4,Nice saves and surprise when you're rub off tickets or token.,2022-01-08
4,Last week the app failed I was unable to log in and had to remove the app and reload it to make the signing in possible it is fine now but I lost one week's receipt entries and missed a new star,2022-01-18
5,Goodt,2022-07-11
5,Good,2021-11-19
3,"Only bn on it 2 wks,can't really comment on the app for now,but people have mentioned how good it is,",2022-08-18
5,Lidl Castleisland lovely staff very helpful.,2022-05-20
3,Up to 3 from 1 now that there is an option to update rather than being forced to before app can be used. An 'Activate all coupons' button would earn a 4. Automatic activation of earned Coupon plus and you'd get 5 stars!,2022-08-19
1,Tried downloading and instantly deleted when I couldn't get it to recognise my local store!,2022-10-24
4,"Good location but lacking on two things, cash machine and coffee shop",2023-09-03
4,Lack of mask wearing customers made me feel very unsafe Staff excellent products good App easy to use,2021-12-14
1,The Lidl apps are terrible. Unlike Aldi there's no options to view the product range and prices. Uninstalled,2023-05-14
4,Good,2022-07-30
4,👍,2022-10-08
5,Awesome as usual.. Thank you Guys. Our diet would be poor without you.,2021-12-18
5,Love Lidl vaulue & quality,2022-03-26
5,Excellent value for money,2022-04-04
1,OK if you spend a lot. Pointless if you don't.,2022-10-29
5,Very helpful and friendly,2021-11-03
5,Helpful staff,2022-04-14
3,Goed koop,2022-02-20
5,Lovely clean place with lots to choose from,2022-08-15
5,"No problems,would be better if there was a way to add your receipts when you have forgotten to take phone or had trouble opening app in store.",2022-01-19
5,This is very easy to use and great offers,2022-02-24
5,Shelves sometimes empty otherwise all good,2022-05-06
5,Great 👍,2022-09-08
2,Could you please add English language option for Sweden country ? App is not at convenient for non Swedish user for Sweden country,2022-12-15
5,"Triublefree, great selection and value for money",2021-12-08
5,EASY AS PIE.,2021-10-20
4,Good,2022-03-19
5,Good,2022-10-24
5,"Easy to use - some good offers & coupons -, love it",2022-07-23
5,Perfect,2022-01-31
3,"Decent because it's the only way to assuredly save a receipt! Lidl doesn't honour the consumer rights act and does not provide refunds for non-food items, even with valid proof of purchase (bank statements, transactional proof etc). My advice is to use this app and scan every purchase so that you keep your receipt!",2021-11-11
5,"I have great experience with the app, the only negative that I've found so far is the inability to refresh the app for brand new coupons after shopping and have to restart it in order to see them.",2021-11-15
4,"After trying to create an account or log in, you enter an endless loop where it keeps asking for your local store. Restarting a few times helps. Customer service has been very helpful with the bugs I encountered, which is always nice to see! It took a few weeks, but it's finally working!",2022-08-24
1,Downloaded and ceated an account the lidl plus card is not available. Unable to used hence the 1 star rating.,2022-07-06
5,5 stares,2022-11-24
5,Very good and easy to use. You won't miss a thing 😂,2022-04-07
1,Se actualizeaza cand sunt la casa. Nu are posibilitatea mai tarziu,2022-05-21
5,I just love it,2022-09-04
5,Cool,2022-05-29
4,App is good and saves printing off receipts. Fad to download it twice due uo a jlitch but working well now,2022-11-15
5,Regularly shop at lidl,2021-11-21
2,Difficult for us pensioners to understand Requires operating mobile phone to use so is selective,2022-07-16
5,"Easy to use, very straightforward",2023-01-15
5,I'm new to this but so far so vgood. Easy to use.,2022-01-18
2,"OK for the first month or so. Now I cannot activate coupons. It just says that there is no Internet when there very obviously is. Staff in shop unable to help, website unhelpful and customer service phone number connects to a ""virtual"" assistant and it is impossible to speak to a human being. All in all, very disappointed.",2022-12-23
1,"Annoying, wish they didn't have it",2023-01-22
4,I have only ever had a positive experience with Lidl plus app. It makes life a bit easier,2022-08-19
5,Very informative Ease of use Onboard store card 👍,2022-07-27
5,Rewarding,2022-08-16
1,Keeps crashing,2021-10-20
5,"Excellent shopping experience at lidle plus, top quality products for cheaper prices",2022-08-24
5,Save money,2023-01-29
4,Brilliant,2022-09-24
5,Love the money off coupons and the shopping rewards.,2022-05-22
2,The price in lidl is higher when compared to dunnes if u use the 5 and 10 euro and I shopped in lidl for years but i find most of the items on the app I don't buy maybe one or two thing so I save a euro at most from a hundred euro shop. Lidl had better deals before this app,2023-08-02
5,Excellent experience,2022-02-25
5,Easy to use,2021-11-18
5,Works fine in store. Great offers.,2022-08-11
1,"After the update the close sign is on top of my front facing camera! I cannot close the card. App developers, are you asleep?? JFC! You have to be sacked. Don't you know most of the phones have camera on the top left corner?",2021-11-16
5,"Always a good selection of food, lots of temptations. Staff are always helpful.",2023-12-13
1,"Extremaly difficult to navigate, very poor Where is login button? Standing in front of cashier cant find it and they cannot even tell me how to log in.",2022-04-08
1,Wouldn't let me create an account. I was refused access to the server. I uninstalled and reinstalled the app again. I was refused access again. I can only assume that I was refused access because i did not allow the app to track me. A new Aldi has opened nearby recently. I shall stop shopping in Lidl. I never liked the idea and gimick of loyalty cards anyway. Supermarkets should be honest and compete for patronage and loyalty by cutting prices.,2023-02-23
5,Brilliant. Easy to use. Lidl is already cheaper and now you get extra.,2022-05-31
5,Easy to use,2022-08-31
5,Find it easy to use.,2022-02-25
4,Excellent.,2022-02-25
5,Good,2022-01-27
5,Lovely saving £10 off today's shop,2021-11-27
5,Really good everyone who shops at Lidl should have the app,2022-05-30
2,Inside Lids store can't unloaded mi card even if my WiFi has stronger signal. The other problems is that when I do the ups I start from cero again. I loss all my point and the rewards.So I don't like the ups because delete all my acumulated points,2023-05-19
5,Easy to use,2023-02-06
1,Waste of time nothing on Nectar card free bakery item on 50 pound spend 100 pound spend 2 pounds of its a joke silly,2022-03-31
