rating,review,date
1,"Can't download the new app, cannot use the old app....... .",2020-06-12
5,"I love the categories for easy browsing. Especially ""Whats New.""",2021-11-25
1,"Terrible search options, no categories or browse items, very user-unfriendly. Deleted app straight away.",2020-06-12
1,The app is not friendly. Too many issues I can't even go to payment options,2023-09-10
1,Dit kan je toch geen app noemen!! Dit is gewoon een link naar jullie website. Elke keer als je de app ook start moet je elke keer weer van alles bevestigen. Jullie App devs hebben nog heel wat werk liggen zo te zien,2020-08-31
3,"The app works mostly fine, sometimes it is hard to find the right category of what you are looking for. The language can't be changed for the region you are browsing in. for example you can't have app language in Swedish in Finland.",2024-02-16
4,Good,2020-01-03
1,Very bad experience of order placing via the app. Keeps throwing error messages. Improve customer's digital experience,2022-06-30
5,Great to use app rather than website. Easy to use.,2020-07-12
1,Disappointed! Its not working.,2020-04-18
2,"When it comes to paying on your app your app doesn't allow me to pay with my credit card which is a Mastercard, also when I go to use Google pay instead it doesn't allow me to pay with Google pay either, you people need to fix your app so that we can pay for items we want to buy.",2022-08-15
1,Poor design and structure,2021-08-02
4,Login experience to be improved. Can't login on fire tabs with out chrome browser,2022-10-10
4,Good,2020-07-14
2,Sheffield not on store selection,2020-06-22
5,"Easy to use app, found every product with ease love it",2020-03-05
5,"Leuke app, heel duidelijk.",2021-10-25
5,Lätt att beställa,2020-12-01
5,Very nice...,2022-09-25
5,Hi Hi Hi Hi Hi Hii A very good app♥️🦅,2022-10-20
5,"I Love Ikea, and their products!",2022-03-06
1,Hangs on the opening splash screen. Won't tell me the location or stock availability in a store. Bring the old app back.,2020-12-20
5,User friendly interface with ease of access to the many products Ikea offers.,2021-09-05
5,O. K fine,2023-07-07
5,Good,2022-02-20
5,Nice and easy,2020-05-29
5,Great app from a fantastic store!,2022-03-28
1,"Gives me an order number but then no confirmation email, IKEA have no record of my order. You basically can't buy anything through this app, even though it says they took payment. Also very slow to use, and not good for browsing products.",2021-01-24
4,User friendly once you find what your looking for,2022-02-14
5,"Very handy for online browsing, ordering and stock checking for Dublin store.",2021-09-11
1,Can't login via the app.,2020-10-13
5,Easy to navigate. The shop and pay feature was smooth in store,2024-02-04
5,👍,2022-03-03
3,"You can browse the store and so, but you can't order for click collect, only delivery. There's no way to change this setting. I don't mind visiting the site to collect, but when it's busy, I don't have time to queue half way around a crowded shop, I already know what I want, and just want to buy and collect it.",2021-10-04
5,Love the new app design. Very user-friendly experience. Thank you.,2020-04-17
1,"Would be good if it was 1980, otherwise simply pathetic , slow clumsy and basically does not work",2023-10-08
1,Does not show partner delivery options,2023-11-01
1,"I uninstalled this app because I hate the calendar thing for entering a birth date, that thing is just a POS and it takes far too long to reach back thru it to get your DOB. Whoever came up with that thing must have been a special kind of dimwit.",2021-06-27
4,Relatively easy to use. Would be good to have the ability to order spare parts a lot easier,2022-06-27
2,"Unable to sign up: I'm trying to sing up but when I switch app to view email verification code, the Ikea sign up page refreshes. Tried multiple times. Tried starting the sign up process again and again. Didn't work. Please resolve.",2023-05-22
4,"Good app, but you are not able to change the language to English when living in Poland.",2022-08-10
5,"Smooth, easy, hassle free online shopping",2022-09-04
1,"1. Delayed delivery by two months after multiple rescheduling from ikea, 2. Rude delivery men who throw your furniture on the street and run off. 3. Finally after 2 months delay, delivery has missing items which will take another eternity to sort out with their slow customer service, currently 45mins on hold on the phone and still no answer.",2021-05-17
3,Why can't I set the language I want? What if someone lives in Romania but speaks English? Language option should be available no matter the region,2024-01-19
5,Love this app,2021-03-20
5,I luv IKEA in the store and from home!,2022-01-03
5,Easily managed,2022-08-13
4,"Great UI, fast, furious. Responsive and clean look. ""Hej"" bit is annoying. Also homemade Windsor tunnel bbq sauce on meatballs is way better than the meatballs they serve in store.",2022-08-12
5,Great for making lists before shopping,2022-10-02
5,I love being able to shop Ikea online because there's not a store location near me.,2021-10-21
5,I have never ordered from this app before but the process was very easy and quick. Looking forward to using this experience again,2022-08-13
1,"Crappie app, always shows error while adding product or address",2022-08-22
4,Easy to use and order. Browsing could be better.,2022-05-27
1,"No customer service. Broken features on website and app. No one picks up the phone. I can't get an ottoman shipped to me, and the closest available one is 3 hours (drive) away! Wish I could get in contact with someone at Ikea... All of their phone and website messages make one thing clear, no one is here to help you.",2021-03-07
5,It's amazing,2021-08-29
4,I like Ikea so much,2021-06-07
1,Why making me compulsorily install app!,2022-09-28
5,Awesome,2020-04-17
5,10/10 Would recommend.,2023-06-11
5,Love this app,2020-09-30
5,"Easy to use, excellent app",2022-06-18
5,"Great app, very easy and simple",2020-01-22
1,"This app is too hard to use, I just wanted to find the store hours...",2021-01-01
1,"Waste of space, what use is it when you can't even see your on line orders.",2020-07-10
5,IKEA is one of the best company with great deals,2020-09-27
5,Beautiful user interface with flawless navigation. I like the colors used in the app that keeps your mind fresh while surfing items,2021-05-15
5,it's handy,2022-08-30
4,Love that you can see the individual items set up with different furnishing ideas and other recommendations and the.... Don't forget you also need. Delivery can be slow and because we live far from ikea the cost of Delivery sometimes stops you from purchasing,2022-06-30
1,Extremely slow app.,2023-06-24
5,"Fantastically simple and well laid out app for shopping.. Great search engine.. My only complaint, item descriptions could be a little better.. For example, I just bought a £150 Sonos Lamp, it takes LED bulbs, sold separately, no more than 7W.. Problem, NONE of the bulbs mention Watts, only Lumen! Other than that, great app..",2020-04-08
5,Really nice furniture and lots of good ideas frm browsing,2020-05-01
5,Mostly Made in China.,2021-08-16
5,"Clear, easy to navigate and simple. Exactly what I'd expect from IKEA! Tack! 😄",2020-10-03
2,Limited location delivery,2020-12-30
1,"Never sent the email required for account verification, uninstalled immediately. Also, adding a $5 charge for pick up options in a post-pandemic world? Good riddance to you Ikea.",2022-07-20
5,Really functional app,2022-07-17
5,I love that the app it's very easy and convenient. I can order and choose if I wanted delivered or if want to pick it up at the store. Quick and easy!,2021-06-05
2,An entirely separate app because it's new? Updating the original app would be easier... 🙄,2020-12-17
5,Nice,2024-02-20
1,"App doesn't load images, takes forever to load...it's completely bon funcional",2023-12-26
5,There is one -mark it is not available in my pincode please make sure to give a delivery all over India,2022-03-18
